EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,results_path
vary_B2,81,8,2,24,GPmodel,7.985994339,,0.867818578,1.79059574,1.064045146,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_24.pt
vary_B2,81,8,2,24,VI_best_tau_by_ELBO,8.307693481,,0.234136626,2.131093579,2.02498516,-1335.289844,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_24.pt
vary_B2,81,8,2,25,GPArealModel,7.560703278,,0.359658506,4.625297769,4.037813913,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_25.pt
vary_B2,81,8,2,25,GPmodel,7.894843578,,0.592201684,2.797405789,1.189777216,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_25.pt
vary_B2,81,8,2,25,VI_best_tau_by_ELBO,8.093862534,,0.235154957,3.67799665,1.954722946,-1376.86687,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_25.pt
vary_B2,81,8,2,26,GPArealModel,7.847155094,,0.584747297,4.717297318,0.870352759,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_26.pt
vary_B2,81,8,2,26,GPmodel,7.883874893,,0.585455778,2.930866027,1.028648376,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_26.pt
vary_B2,81,8,2,26,VI_best_tau_by_ELBO,8.02200222,,0.236279324,4.353058702,2.056259113,-1371.061426,0.3,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_26.pt
vary_B2,81,8,2,27,GPArealModel,7.885228634,,0.336157089,2.603080203,3.202539616,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_27.pt
vary_B2,81,8,2,27,GPmodel,7.930467129,,0.885399206,1.786045853,1.221829543,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_27.pt
vary_B2,81,8,2,27,VI_best_tau_by_ELBO,8.144102097,,0.234416947,2.109037049,1.899425775,-1323.809131,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_27.pt
vary_B2,81,8,2,28,GPArealModel,8.026350021,,0.635899636,3.519782677,1.064933488,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_28.pt
vary_B2,81,8,2,28,GPmodel,7.96406889,,0.766806256,1.999566367,1.162276101,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_28.pt
vary_B2,81,8,2,28,VI_best_tau_by_ELBO,8.287698746,,0.234865755,2.856880171,1.883868894,-1340.05022,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_28.pt
vary_B2,81,8,2,29,GPArealModel,7.870123863,,0.511701646,4.775645432,1.601880471,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_29.pt
vary_B2,81,8,2,29,GPmodel,8.055784225,,0.566666359,2.922022798,1.017511733,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_29.pt
vary_B2,81,8,2,29,VI_best_tau_by_ELBO,8.270278931,,0.236048371,4.028644473,1.804415326,-1363.758301,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_29.pt
vary_B2,81,8,2,30,GPArealModel,7.884644508,,0.308836776,7.013403105,1.879467475,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_30.pt
vary_B2,81,8,2,30,GPmodel,7.938504696,,0.476477036,3.96630636,1.053862955,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_30.pt
vary_B2,81,8,2,30,VI_best_tau_by_ELBO,8.19470787,,0.235556692,5.000242176,1.814527025,-1388.942847,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_30.pt
vary_B2,81,8,2,31,GPArealModel,7.70792532,,0.563719564,4.885567604,0.771759836,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_31.pt
vary_B2,81,8,2,31,GPmodel,7.82583189,,0.690647668,2.361966154,1.34328162,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_31.pt
vary_B2,81,8,2,31,VI_best_tau_by_ELBO,7.995419025,,0.235685244,3.764152373,1.80847678,-1357.005127,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_31.pt
vary_B2,81,8,2,32,GPArealModel,7.765826702,,0.500398257,5.026781654,1.757078132,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_32.pt
vary_B2,81,8,2,32,GPmodel,8.046861649,,0.564457674,2.811223063,0.935412033,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_32.pt
vary_B2,81,8,2,32,VI_best_tau_by_ELBO,8.282247543,,0.235789612,3.995725159,1.688696372,-1344.987964,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_32.pt
vary_B2,81,8,2,33,GPArealModel,8.235310555,,0.182440248,5.126243188,1.74507838,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_33.pt
vary_B2,81,8,2,33,GPmodel,7.986726284,,0.335217929,3.035256369,1.197884646,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_33.pt
vary_B2,81,8,2,33,VI_best_tau_by_ELBO,8.356101036,,0.233653545,2.534399762,1.707798053,-1335.188574,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_33.pt
vary_B2,81,8,2,34,GPArealModel,7.937897205,,0.500611857,3.613503296,1.060852385,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_34.pt
vary_B2,81,8,2,34,GPmodel,7.945926189,,0.594081525,2.355560588,1.008980965,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_34.pt
vary_B2,81,8,2,34,VI_best_tau_by_ELBO,8.177381516,,0.23490648,2.633846641,1.872429005,-1336.433398,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_34.pt
vary_B2,81,8,2,35,GPArealModel,8.134110451,,0.182520365,5.086571766,2.186937915,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_35.pt
vary_B2,81,8,2,35,GPmodel,7.982408524,,0.46747547,2.419764474,1.216379639,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_35.pt
vary_B2,81,8,2,35,VI_best_tau_by_ELBO,8.390073776,,0.233672082,2.356110044,1.697668597,-1316.313086,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_35.pt
vary_B2,81,8,2,36,GPArealModel,7.7496171,,0.872839335,2.498697006,0.919034293,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_36.pt
vary_B2,81,8,2,36,GPmodel,7.975842953,,0.872346067,1.696739584,0.960235916,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_36.pt
vary_B2,81,8,2,36,VI_best_tau_by_ELBO,8.261834145,,0.235202417,2.408717966,1.801325598,-1311.385107,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_36.pt
vary_B2,81,8,2,37,GPArealModel,7.986307621,,0.412029939,5.711976071,3.221783561,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_37.pt
vary_B2,81,8,2,37,GPmodel,7.966413021,,0.491299008,3.67893092,0.973184822,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_37.pt
vary_B2,81,8,2,37,VI_best_tau_by_ELBO,8.117298126,,0.235928893,5.309589732,1.968929913,-1380.098657,0.3,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_37.pt
vary_B2,81,8,2,38,GPArealModel,7.80131197,,0.270367819,6.988280211,1.343428789,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_38.pt
vary_B2,81,8,2,38,GPmodel,7.962790012,,0.354822808,3.975335674,1.205655948,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_38.pt
vary_B2,81,8,2,38,VI_best_tau_by_ELBO,8.159994125,,0.234666407,4.154389741,1.779703927,-1377.42417,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_38.pt
vary_B2,81,8,2,39,GPArealModel,7.741573811,,0.570755026,4.021645744,1.160535089,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_39.pt
vary_B2,81,8,2,39,GPmodel,7.940700531,,0.639629514,2.324489755,1.020628609,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_39.pt
vary_B2,81,8,2,39,VI_best_tau_by_ELBO,8.089556694,,0.235232666,3.023820863,1.98235727,-1358.011157,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_39.pt
vary_B2,81,8,2,40,GPArealModel,8.354110718,,0.527529837,4.328855991,1.534426604,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_40.pt
vary_B2,81,8,2,40,GPmodel,7.963273525,,0.527521474,3.176526116,1.01185009,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_40.pt
vary_B2,81,8,2,40,VI_best_tau_by_ELBO,8.157438278,,0.23596561,3.95290723,2.117873451,-1372.606665,0.3,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_40.pt
vary_B2,81,8,2,41,GPArealModel,7.791162491,,0.343074175,5.361785791,1.172351601,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_41.pt
vary_B2,81,8,2,41,GPmodel,7.939953804,,0.464675478,2.850273001,1.079422792,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_41.pt
vary_B2,81,8,2,41,VI_best_tau_by_ELBO,8.126052856,,0.233751237,3.275660306,1.878195137,-1357.116821,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_41.pt
vary_B2,81,8,2,42,GPArealModel,8.212248802,,0.342806522,4.833802411,2.572270553,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_42.pt
vary_B2,81,8,2,42,GPmodel,7.935993195,,0.459107973,2.995297009,1.05894512,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_42.pt
vary_B2,81,8,2,42,VI_best_tau_by_ELBO,8.254772186,,0.234767288,3.12840671,1.837805391,-1354.708301,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_42.pt
vary_B2,81,8,2,43,GPArealModel,7.525871754,,0.634332272,3.603030711,0.818409794,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_43.pt
vary_B2,81,8,2,43,GPmodel,7.944057465,,0.892063701,1.987404483,1.302533591,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_43.pt
vary_B2,81,8,2,43,VI_best_tau_by_ELBO,8.061839104,,0.234615907,2.493270643,2.207569251,-1369.379297,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_43.pt
vary_B2,81,8,2,44,GPArealModel,7.769609928,,0.527583042,4.061082974,0.940691274,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_44.pt
vary_B2,81,8,2,44,GPmodel,7.976266384,,0.687845735,2.330476732,1.175617101,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_44.pt
vary_B2,81,8,2,44,VI_best_tau_by_ELBO,8.227791786,,0.235120997,3.053937397,1.951303202,-1354.042017,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_44.pt
vary_B2,81,8,2,45,GPArealModel,7.751838207,,0.449026369,4.483436438,0.755414548,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_45.pt
vary_B2,81,8,2,45,GPmodel,7.940310001,,0.523169675,2.906195798,0.983571609,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_45.pt
vary_B2,81,8,2,45,VI_best_tau_by_ELBO,8.175907135,,0.234651119,3.021779369,1.957576354,-1356.078564,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_45.pt
vary_B2,81,8,2,46,GPArealModel,7.769605637,,0.292995418,7.230107904,1.08805868,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_46.pt
vary_B2,81,8,2,46,GPmodel,7.889660835,,0.411502114,3.674770875,1.038857589,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_46.pt
vary_B2,81,8,2,46,VI_best_tau_by_ELBO,8.095249176,,0.235277623,4.359814317,1.683208686,-1361.394849,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_46.pt
vary_B2,81,8,2,47,GPArealModel,8.00268364,,0.461305781,3.843869475,2.40219439,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_47.pt
vary_B2,81,8,2,47,GPmodel,7.985575199,,0.553421179,2.609478917,1.120284032,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_47.pt
vary_B2,81,8,2,47,VI_best_tau_by_ELBO,8.155835152,,0.235228896,2.718225713,1.963544991,-1353.435425,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_47.pt
vary_B2,81,8,2,48,GPArealModel,8.29473877,,0.327129092,3.85202811,0.932722979,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_48.pt
vary_B2,81,8,2,48,GPmodel,8.001478195,,0.474006084,2.666445227,1.021023786,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_48.pt
vary_B2,81,8,2,48,VI_best_tau_by_ELBO,8.368954659,,0.235740513,2.974517454,1.61509621,-1323.273901,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_48.pt
vary_B2,81,8,2,49,GPArealModel,7.618013859,,1.046144923,3.20605041,1.297134402,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_49.pt
vary_B2,81,8,2,49,GPmodel,7.907435417,,0.959265276,2.012525641,1.061398603,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_49.pt
vary_B2,81,8,2,49,VI_best_tau_by_ELBO,8.067502022,,0.234825119,2.809813962,2.155436991,-1362.478198,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_49.pt
vary_B2,81,8,2,50,GPArealModel,8.03928566,,0.491716771,2.679519336,2.100729855,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_50.pt
vary_B2,81,8,2,50,GPmodel,7.954084396,,0.626138177,1.847177697,0.98688246,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_50.pt
vary_B2,81,8,2,50,VI_best_tau_by_ELBO,8.216506004,,0.233746201,1.838100272,1.813359026,-1299.601685,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_50.pt
vary_B2,81,8,2,51,GPArealModel,7.972856045,,0.364429579,6.362746047,0.893030669,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_51.pt
vary_B2,81,8,2,51,GPmodel,7.943853855,,0.483512115,3.383732393,1.143363178,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_51.pt
vary_B2,81,8,2,51,VI_best_tau_by_ELBO,8.24019146,,0.235538378,4.782265628,1.734920255,-1372.644482,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_51.pt
vary_B2,81,8,2,52,GPArealModel,7.888736725,,0.503109577,3.524955833,1.565536579,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_52.pt
vary_B2,81,8,2,52,GPmodel,7.978257656,,0.592436851,2.333965356,1.032386156,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_52.pt
vary_B2,81,8,2,52,VI_best_tau_by_ELBO,8.143034935,,0.235526502,2.965976499,1.911703267,-1352.163306,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_52.pt
vary_B2,81,8,2,54,GPArealModel,7.285845757,,0.585058274,2.517331508,2.815512231,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_54.pt
vary_B2,81,8,2,54,GPmodel,7.959274292,,0.947537352,1.830973493,1.10827323,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_54.pt
vary_B2,81,8,2,54,VI_best_tau_by_ELBO,8.094621658,,0.234388322,2.280994676,2.119547904,-1350.042578,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_54.pt
vary_B2,81,8,2,55,GPArealModel,7.629572868,,0.316073617,5.27360654,2.183196377,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_55.pt
vary_B2,81,8,2,55,GPmodel,7.901778221,,0.534647882,2.933549145,1.122337773,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_55.pt
vary_B2,81,8,2,55,VI_best_tau_by_ELBO,8.150054932,,0.234516889,3.105489718,2.032500928,-1372.944531,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_55.pt
vary_B2,81,8,2,56,GPArealModel,8.099686623,,0.256447391,7.996699106,1.015770751,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_56.pt
vary_B2,81,8,2,56,GPmodel,7.945313931,,0.423682836,3.673970176,1.197753974,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_56.pt
vary_B2,81,8,2,56,VI_best_tau_by_ELBO,8.134188652,,0.235107794,4.809943588,1.722248896,-1378.568433,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_56.pt
vary_B2,81,8,2,57,GPArealModel,7.794549942,,0.856348729,2.760131873,0.951725084,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_57.pt
vary_B2,81,8,2,57,GPmodel,7.943267822,,1.163834857,1.7379046,1.35427476,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_57.pt
vary_B2,81,8,2,57,VI_best_tau_by_ELBO,8.06475544,,0.236123502,2.810090708,2.190370031,-1349.076587,0.3,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_57.pt
vary_B2,81,8,2,58,GPArealModel,8.441991806,,0.550856766,5.161270552,1.695296516,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_58.pt
vary_B2,81,8,2,58,GPmodel,7.972636223,,0.602380282,3.359050146,1.084942222,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_58.pt
vary_B2,81,8,2,58,VI_best_tau_by_ELBO,8.287829399,,0.235887855,4.50990073,2.29752045,-1397.403687,0.3,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_58.pt
vary_B2,81,8,2,59,GPArealModel,8.098792076,,0.462637376,4.184823103,0.915664433,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_59.pt
vary_B2,81,8,2,59,GPmodel,7.923749447,,0.711813913,2.215470142,1.156351163,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_59.pt
vary_B2,81,8,2,59,VI_best_tau_by_ELBO,8.154866219,,0.23562713,3.206030734,1.86429344,-1346.496069,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_59.pt
vary_B2,81,8,2,60,GPArealModel,7.680880547,,0.328919404,5.688492542,0.878804464,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_60.pt
vary_B2,81,8,2,60,GPmodel,7.929583549,,0.415445029,3.215651637,1.071241692,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_60.pt
vary_B2,81,8,2,60,VI_best_tau_by_ELBO,8.172575951,,0.235185653,3.623972131,1.658916656,-1343.910156,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_60.pt
vary_B2,81,8,2,61,GPArealModel,7.877193451,,0.525075822,3.897757981,1.083132475,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_61.pt
vary_B2,81,8,2,61,GPmodel,8.011827469,,0.515320925,2.770885506,1.009453411,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_61.pt
vary_B2,81,8,2,61,VI_best_tau_by_ELBO,8.287924767,,0.235031083,3.008679951,1.937132505,-1354.330444,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_61.pt
vary_B2,81,8,2,62,GPArealModel,7.485948086,,0.487272224,3.727551828,0.490849182,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_62.pt
vary_B2,81,8,2,62,GPmodel,7.95799017,,0.747833597,2.256855635,1.399715235,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_62.pt
vary_B2,81,8,2,62,VI_best_tau_by_ELBO,8.107069969,,0.234940469,3.181626495,2.066606943,-1372.509863,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_62.pt
vary_B2,81,8,2,63,GPArealModel,8.12957859,,0.248356374,4.524804688,3.652780272,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_63.pt
vary_B2,81,8,2,63,GPmodel,7.902375698,,0.471183574,2.953032049,1.044718,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_63.pt
vary_B2,81,8,2,63,VI_best_tau_by_ELBO,8.233582497,,0.235735506,3.465276947,1.66777516,-1337.924585,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_63.pt
vary_B2,81,8,2,64,GPArealModel,7.846964836,,0.546182228,3.46012555,1.686167489,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_64.pt
vary_B2,81,8,2,64,GPmodel,7.93603611,,0.73899709,2.043226731,1.145090152,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_64.pt
vary_B2,81,8,2,64,VI_best_tau_by_ELBO,8.151477814,,0.234207094,2.40867584,2.112195349,-1355.900684,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_64.pt
vary_B2,81,8,2,65,GPArealModel,7.706642151,,0.510748988,4.789680505,1.313654598,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_65.pt
vary_B2,81,8,2,65,GPmodel,7.969498634,,0.532841695,3.057312635,0.907764745,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_65.pt
vary_B2,81,8,2,65,VI_best_tau_by_ELBO,8.189282417,,0.235349864,3.722334507,1.845803622,-1358.047754,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_65.pt
vary_B2,81,8,2,66,GPArealModel,7.613451958,,0.368671694,6.115602113,1.01341622,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_66.pt
vary_B2,81,8,2,66,GPmodel,7.924009323,,0.507801116,3.169522746,1.138262014,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_66.pt
vary_B2,81,8,2,66,VI_best_tau_by_ELBO,8.184251785,,0.235574529,4.881905001,1.597566785,-1356.02749,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_66.pt
vary_B2,81,8,2,67,GPArealModel,7.769447803,,0.616296012,3.613039825,1.175612406,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_67.pt
vary_B2,81,8,2,67,GPmodel,7.935521126,,0.637820896,2.13185226,0.949428622,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_67.pt
vary_B2,81,8,2,67,VI_best_tau_by_ELBO,8.143578529,,0.235418633,2.813668754,1.761390925,-1322.407642,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_67.pt
vary_B2,81,8,2,68,GPArealModel,7.699216366,,0.451158758,4.263672762,1.306801561,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_68.pt
vary_B2,81,8,2,68,GPmodel,7.900026798,,0.545903791,2.72054006,1.192692106,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_68.pt
vary_B2,81,8,2,68,VI_best_tau_by_ELBO,8.107392311,,0.235968232,3.590213323,1.823891793,-1364.528198,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_68.pt
vary_B2,81,8,2,69,GPArealModel,7.671410561,,0.252316892,6.712286176,1.665932913,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_69.pt
vary_B2,81,8,2,69,GPmodel,7.949169159,,0.408450426,3.240088512,1.010703393,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_69.pt
vary_B2,81,8,2,69,VI_best_tau_by_ELBO,8.130773544,,0.234215036,4.433455849,1.482423707,-1337.728369,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_69.pt
vary_B2,81,8,2,70,GPArealModel,7.662756443,,0.196373339,7.628646361,2.369065142,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_70.pt
vary_B2,81,8,2,70,GPmodel,7.892438889,,0.292666827,4.379550596,0.987739348,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_70.pt
vary_B2,81,8,2,70,VI_best_tau_by_ELBO,8.152050018,,0.233902395,3.795541181,1.682954043,-1364.83728,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_70.pt
vary_B2,81,8,2,71,GPArealModel,7.484751701,,0.570355571,4.360230839,1.549559686,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_71.pt
vary_B2,81,8,2,71,GPmodel,7.872087479,,0.794681192,2.251038738,1.413541481,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_71.pt
vary_B2,81,8,2,71,VI_best_tau_by_ELBO,8.105287552,,0.235003814,3.374180984,2.0519041,-1375.069458,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_71.pt
vary_B2,81,8,2,72,GPArealModel,8.344801903,,0.307929708,7.187302356,0.846458285,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_72.pt
vary_B2,81,8,2,72,GPmodel,7.992117882,,0.363143843,4.207245295,1.126132576,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_72.pt
vary_B2,81,8,2,72,VI_best_tau_by_ELBO,8.463439941,,0.235347241,4.340289112,1.708505312,-1364.626343,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_72.pt
vary_B2,81,8,2,73,GPArealModel,8.200771332,,0.598376561,4.358968995,1.61435993,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_73.pt
vary_B2,81,8,2,73,GPmodel,7.937029839,,0.652057094,2.801354604,1.022458977,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_73.pt
vary_B2,81,8,2,73,VI_best_tau_by_ELBO,8.366485596,,0.235679284,3.580031352,1.965082299,-1366.953369,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_73.pt
vary_B2,81,8,2,74,GPArealModel,8.050954819,,0.446126175,5.902295083,1.308058398,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_74.pt
vary_B2,81,8,2,74,GPmodel,7.89852953,,0.491705722,3.383515386,1.163278193,,,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_74.pt
vary_B2,81,8,2,74,VI_best_tau_by_ELBO,8.222931862,,0.235716224,4.592136677,1.776886978,-1373.698242,0.2,../data/results/vary_B2/B_81_n_8/phi_2.0/results_seed_74.pt
