EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,Sigmasq_phi,results_path,n_correct_perm_s,n_correct_perm_x
vary_B2_annealed,100,6,2.0,27,VI_best_tau_by_ELBO,8.141467094421387,,0.22491204738616943,2.9943337499477596,1.5470400051064652,-1092.4505859375,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_27.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,28,GPArealModel,7.84100341796875,,0.9428613839513609,2.169583813083056,1.4037984219841069,,,2.301063390665894,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_28.pt,,
vary_B2_annealed,100,6,2.0,28,GPmodel,7.993427276611328,,1.4335869535337349,1.502561038114409,1.3644788190566355,,,1.0481129410466912,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_28.pt,,
vary_B2_annealed,100,6,2.0,28,VI_best_tau_by_ELBO,8.13880729675293,,0.2263156771659851,2.249717699648424,1.9006794553582622,-1091.2394287109375,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_28.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,29,GPArealModel,7.854831695556641,,0.35843399447480845,6.093993823764381,0.9561997907989893,,,17.001718357360442,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_29.pt,,
vary_B2_annealed,100,6,2.0,29,GPmodel,7.987094879150391,,0.39732976022502925,4.114636206845905,0.9466238932479197,,,10.35572116348789,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_29.pt,,
vary_B2_annealed,100,6,2.0,29,VI_best_tau_by_ELBO,8.15015697479248,,0.22542238235473633,5.326190159018722,1.4117895883287883,-1112.314404296875,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_29.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,30,GPArealModel,7.496262073516846,,0.41667854077235206,4.010786761661754,2.5330638822613616,,,9.625613918651512,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_30.pt,,
vary_B2_annealed,100,6,2.0,30,GPmodel,7.8852410316467285,,0.6108868236408398,3.0099589655523524,1.0326974815127627,,,4.927195757166969,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_30.pt,,
vary_B2_annealed,100,6,2.0,30,VI_best_tau_by_ELBO,8.044333457946777,,0.22573763132095337,5.057788518550443,1.6630985281691426,-1114.9341064453124,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_30.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,31,GPArealModel,8.004779815673828,,0.45563360342155773,3.8794248301707195,2.195508471499197,,,8.514351885019835,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_31.pt,,
vary_B2_annealed,100,6,2.0,31,GPmodel,7.921273231506348,,0.7044715823519302,2.411657404687172,1.3730877286000618,,,3.4233565485149544,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_31.pt,,
vary_B2_annealed,100,6,2.0,31,VI_best_tau_by_ELBO,8.19289493560791,,0.22519102692604065,3.0652271756676277,1.689376193358722,-1115.292626953125,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_31.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,32,GPArealModel,7.616844654083252,,0.37616235012893406,4.994674928810697,0.8679251010451228,,,13.277976722281519,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_32.pt,,
vary_B2_annealed,100,6,2.0,32,GPmodel,7.916137218475342,,0.47936471256947794,2.9015062884030334,1.068820927017412,,,6.052815762867602,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_32.pt,,
vary_B2_annealed,100,6,2.0,32,VI_best_tau_by_ELBO,8.055357933044434,,0.22506052255630493,3.699626712167753,1.6486837424709022,-1093.82333984375,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_32.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,33,GPArealModel,8.288446426391602,,0.2882032709791936,5.969078752779378,1.2868006599518174,,,20.711349779268488,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_33.pt,,
vary_B2_annealed,100,6,2.0,33,GPmodel,7.939648151397705,,0.32254679933086355,4.2224770684939035,1.0725724375909584,,,13.09105245270951,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_33.pt,,
vary_B2_annealed,100,6,2.0,33,VI_best_tau_by_ELBO,8.312084197998047,,0.22510382533073425,4.324039827816783,1.429045130998464,-1105.6534423828125,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_33.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,34,GPArealModel,7.899955749511719,,0.3788182824726152,4.155410819079735,1.423120741821599,,,10.969404095168322,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_34.pt,,
vary_B2_annealed,100,6,2.0,34,GPmodel,8.009459495544434,,0.5407846636902621,2.533822229232096,1.0732670813349006,,,4.685455042200234,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_34.pt,,
vary_B2_annealed,100,6,2.0,34,VI_best_tau_by_ELBO,8.168941497802734,,0.22587570548057556,3.894857178958751,1.5462023276861834,-1083.007470703125,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_34.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,35,GPArealModel,7.6911492347717285,,0.3703876900787732,2.567365645340186,1.6515573643349635,,,6.931563100258987,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_35.pt,,
vary_B2_annealed,100,6,2.0,35,GPmodel,7.954820156097412,,0.568039661355103,1.925589225884438,1.0794562807928192,,,3.3898851733183464,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_35.pt,,
vary_B2_annealed,100,6,2.0,35,VI_best_tau_by_ELBO,8.041309356689453,,0.22630709409713745,2.8530933784426193,1.436628815482907,-1043.0922119140625,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_35.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,36,GPArealModel,8.147748947143555,,0.5482974394924278,2.746083800465181,1.5685422347231113,,,5.008383411396736,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_36.pt,,
vary_B2_annealed,100,6,2.0,36,GPmodel,8.077280044555664,,0.5390963147457796,2.267235788458123,0.9499573021486799,,,4.205622866346765,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_36.pt,,
vary_B2_annealed,100,6,2.0,36,VI_best_tau_by_ELBO,8.214861869812012,,0.22609978914260864,2.9944667988340017,1.5289397448530486,-1055.1069091796876,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_36.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,37,GPArealModel,8.164422988891602,,0.3665438661626959,5.471286567050159,0.838211125694721,,,14.926689742017528,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_37.pt,,
vary_B2_annealed,100,6,2.0,37,GPmodel,7.96624755859375,,0.4936775172130917,3.220309851104391,0.9773336215575645,,,6.523104129358946,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_37.pt,,
vary_B2_annealed,100,6,2.0,37,VI_best_tau_by_ELBO,8.188908576965332,,0.2258133888244629,4.883606712063273,1.5456782946495735,-1090.9220458984375,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_37.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,38,GPArealModel,7.701780319213867,,0.4455856113297571,3.8877970407875337,2.049657621408732,,,8.725140448734905,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_38.pt,,
vary_B2_annealed,100,6,2.0,38,GPmodel,7.9086384773254395,,0.6644418173963165,2.4545894824844,1.2418369947232595,,,3.694212823784874,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_38.pt,,
vary_B2_annealed,100,6,2.0,38,VI_best_tau_by_ELBO,8.017848014831543,,0.22497493028640747,3.2866158289321086,1.794300544863758,-1127.2262939453126,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_38.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,39,GPArealModel,8.11574649810791,,0.4555298992848937,4.5410811220309295,0.9251786659322382,,,9.96878828186618,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_39.pt,,
vary_B2_annealed,100,6,2.0,39,GPmodel,8.013838768005371,,0.5016768307893135,2.827123578398554,1.0870788630366512,,,5.635348106370585,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_39.pt,,
vary_B2_annealed,100,6,2.0,39,VI_best_tau_by_ELBO,8.221280097961426,,0.22553454339504242,4.5071559078276495,1.545102225622179,-1089.631689453125,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_39.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,40,GPArealModel,7.68596887588501,,0.5250839281806506,4.023806099933202,1.6616849370952629,,,7.663167512811106,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_40.pt,,
vary_B2_annealed,100,6,2.0,40,GPmodel,7.965623378753662,,0.5964449462755694,2.624103366580566,1.0229396643602795,,,4.3995734777643305,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_40.pt,,
vary_B2_annealed,100,6,2.0,40,VI_best_tau_by_ELBO,8.156343460083008,,0.22502002120018005,3.2530977127345575,1.7617982528314107,-1125.2298583984375,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_40.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,41,GPArealModel,8.092753410339355,,0.9201813484632104,2.966252780461069,1.3318019950161457,,,3.2235523849891012,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_41.pt,,
vary_B2_annealed,100,6,2.0,41,GPmodel,7.963476181030273,,0.7616114582706809,2.0968399547548873,1.0252523897730152,,,2.7531623007825847,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_41.pt,,
vary_B2_annealed,100,6,2.0,41,VI_best_tau_by_ELBO,8.308198928833008,,0.22650937736034393,2.9106745692807587,1.7397080564610496,-1116.70458984375,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_41.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,42,GPArealModel,8.0166654586792,,0.5235984035485965,3.258676153094449,1.950385379842891,,,6.223617434677688,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_42.pt,,
vary_B2_annealed,100,6,2.0,42,GPmodel,7.95914363861084,,0.59894481193988,2.428267846007251,1.106113820717721,,,4.054243058125015,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_42.pt,,
vary_B2_annealed,100,6,2.0,42,VI_best_tau_by_ELBO,8.116445541381836,,0.22556063532829285,2.7811533150884946,1.7209383684908892,-1112.799951171875,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_42.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,43,GPArealModel,7.9810357093811035,,0.4253087353821211,3.9955626475410746,1.925129840121386,,,9.394499372206024,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_43.pt,,
vary_B2_annealed,100,6,2.0,43,GPmodel,7.9120049476623535,,0.5476653599583908,2.7967242458804824,1.1700102300668145,,,5.106629796876263,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_43.pt,,
vary_B2_annealed,100,6,2.0,43,VI_best_tau_by_ELBO,8.150361061096191,,0.22488215565681458,3.267675340474548,1.8119917614170635,-1135.1697021484374,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_43.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,44,GPArealModel,7.856118202209473,,0.43950447729227604,4.17700315113815,1.6444465599588503,,,9.503892148885642,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_44.pt,,
vary_B2_annealed,100,6,2.0,44,GPmodel,8.000978469848633,,0.5616187986617667,2.7064006943715295,1.2286508381835959,,,4.818928249589187,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_44.pt,,
vary_B2_annealed,100,6,2.0,44,VI_best_tau_by_ELBO,8.143214225769043,,0.22574985027313232,4.0300944336916995,1.6605279502243708,-1105.0267822265625,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_44.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,45,GPArealModel,8.004651069641113,,0.6973515940004774,4.6653169233187635,1.0746659738242594,,,6.6900498449503365,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_45.pt,,
vary_B2_annealed,100,6,2.0,45,GPmodel,7.896860599517822,,0.5826823869751987,3.254126140549793,0.9140440806573994,,,5.58473400481951,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_45.pt,,
vary_B2_annealed,100,6,2.0,45,VI_best_tau_by_ELBO,8.174627304077148,,0.22630661725997925,5.618378573219658,1.5026061664812143,-1110.95439453125,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_45.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,46,GPArealModel,7.441454887390137,,0.2895843686285831,6.140791758901972,1.19546939042465,,,21.205536016959762,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_46.pt,,
vary_B2_annealed,100,6,2.0,46,GPmodel,8.00264835357666,,0.31135917540385,3.81012539546263,1.2914305620021918,,,12.237074402964637,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_46.pt,,
vary_B2_annealed,100,6,2.0,46,VI_best_tau_by_ELBO,8.100977897644043,,0.22535309195518494,4.6899434468770895,1.4492399929280027,-1094.31337890625,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_46.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,47,GPArealModel,7.6279616355896,,0.3065349952285454,6.385125365667135,1.5121924319750975,,,20.830004616296854,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_47.pt,,
vary_B2_annealed,100,6,2.0,47,GPmodel,7.950002193450928,,0.4120437168680223,3.204789809970321,1.1396886845423255,,,7.777790750773214,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_47.pt,,
vary_B2_annealed,100,6,2.0,47,VI_best_tau_by_ELBO,8.141186714172363,,0.2250904142856598,5.017335943377006,1.4254534232580554,-1088.6580810546875,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_47.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,48,GPArealModel,7.932162284851074,,0.4679851802170174,3.9010514096058855,1.8923975356344187,,,8.33584389958003,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_48.pt,,
vary_B2_annealed,100,6,2.0,48,GPmodel,7.935557842254639,,0.5446870735995026,2.7246931437603386,0.9964723394108536,,,5.002309171309158,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_48.pt,,
vary_B2_annealed,100,6,2.0,48,VI_best_tau_by_ELBO,8.10383129119873,,0.22474604845046997,3.2418767124942534,1.6439962179833771,-1110.210205078125,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_48.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,49,GPArealModel,7.917294502258301,,0.94871219711039,3.6391740594362574,1.3561627678417252,,,3.8359094259782256,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_49.pt,,
vary_B2_annealed,100,6,2.0,49,GPmodel,7.970481872558594,,0.8127958918293134,2.2816158046824446,1.2169955713259635,,,2.807120247061463,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_49.pt,,
vary_B2_annealed,100,6,2.0,49,VI_best_tau_by_ELBO,8.190126419067383,,0.2265770435333252,5.122681276250627,1.6125828045660417,-1108.3010009765626,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_49.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,50,GPArealModel,7.887241363525391,,0.4073677561563844,4.479746391632335,1.7574788743812213,,,10.996811416543743,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_50.pt,,
vary_B2_annealed,100,6,2.0,50,GPmodel,7.954835414886475,,0.44976965982215833,3.0871402833803288,1.0856872220058753,,,6.863825106835804,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_50.pt,,
vary_B2_annealed,100,6,2.0,50,VI_best_tau_by_ELBO,8.099512100219727,,0.22600144147872925,4.914903401611083,1.4131572166042397,-1081.915478515625,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_50.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,51,GPArealModel,8.082855224609375,,0.4516697908234907,5.214976370313807,1.4111525524580841,,,11.54599328152053,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_51.pt,,
vary_B2_annealed,100,6,2.0,51,GPmodel,7.9474263191223145,,0.4496600805939768,3.9281636400790685,0.989448744874722,,,8.735851389988134,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_51.pt,,
vary_B2_annealed,100,6,2.0,51,VI_best_tau_by_ELBO,8.137081146240234,,0.22598212957382202,5.709001189767218,1.469575045938597,-1115.334033203125,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_51.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,52,GPArealModel,8.395886421203613,,0.6574564644288429,3.2278386761550224,1.5067677994301045,,,4.909585426252014,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_52.pt,,
vary_B2_annealed,100,6,2.0,52,GPmodel,7.960944652557373,,0.643757328756665,2.5119568031250337,0.980531922873161,,,3.9020243978838374,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_52.pt,,
vary_B2_annealed,100,6,2.0,52,VI_best_tau_by_ELBO,8.362462997436523,,0.22611351311206818,2.803916714335715,1.7153970456290746,-1108.4642578125,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_52.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,53,GPArealModel,7.999520301818848,,0.3218513640085898,4.882254260588183,1.9112569344670793,,,15.169282490466255,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_53.pt,,
vary_B2_annealed,100,6,2.0,53,GPmodel,7.923825263977051,,0.39781220896277497,3.1582767918695898,1.1419229909874031,,,7.939114790127327,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_53.pt,,
vary_B2_annealed,100,6,2.0,53,VI_best_tau_by_ELBO,8.116522789001465,,0.22563554346561432,4.264819605300276,1.456231079305625,-1080.81728515625,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_53.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,54,GPArealModel,8.009623527526855,,0.4427772029406515,4.359317160978622,1.2843076281076233,,,9.845396583262964,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_54.pt,,
vary_B2_annealed,100,6,2.0,54,GPmodel,7.9370317459106445,,0.5636148415834137,2.7190557567476117,1.0609755833467145,,,4.824315394372378,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_54.pt,,
vary_B2_annealed,100,6,2.0,54,VI_best_tau_by_ELBO,8.163230895996094,,0.22508949041366577,3.611617730796556,1.7054346021462825,-1115.8008056640624,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_54.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,55,GPArealModel,8.258974075317383,,0.3657419720914268,5.075225978847958,1.2440636371981373,,,13.876520514794164,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_55.pt,,
vary_B2_annealed,100,6,2.0,55,GPmodel,7.9701128005981445,,0.5467849251421214,2.799202138183361,1.3581862880694209,,,5.119384257815423,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_55.pt,,
vary_B2_annealed,100,6,2.0,55,VI_best_tau_by_ELBO,8.212479591369629,,0.22504101693630219,4.281339705966858,1.7354874274516257,-1111.1533935546875,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_55.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,56,GPArealModel,7.803547382354736,,0.2655210256502794,4.799577709880603,2.3512098917495066,,,18.07607400629048,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_56.pt,,
vary_B2_annealed,100,6,2.0,56,GPmodel,7.9542975425720215,,0.4991811660086873,2.819296709738291,1.1827025604780148,,,5.647842710654725,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_56.pt,,
vary_B2_annealed,100,6,2.0,56,VI_best_tau_by_ELBO,8.188616752624512,,0.2252667397260666,4.40884788153523,1.4522303278651056,-1085.8155029296875,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_56.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,57,GPArealModel,7.495174884796143,,0.24027159820320165,3.8659019738033,1.8579016544604914,,,16.08971681510955,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_57.pt,,
vary_B2_annealed,100,6,2.0,57,GPmodel,7.870645046234131,,0.4874706908547118,2.536985360108098,1.1930763026984237,,,5.204385428095889,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_57.pt,,
vary_B2_annealed,100,6,2.0,57,VI_best_tau_by_ELBO,7.957686901092529,,0.22550714015960693,3.3345552608345868,1.6253644764044737,-1083.5412841796874,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_57.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,58,GPArealModel,7.856451511383057,,0.5222840703760846,5.220573190784359,2.142007782138572,,,9.99565846805388,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_58.pt,,
vary_B2_annealed,100,6,2.0,58,GPmodel,7.914764404296875,,0.5839937936761929,3.781317156190336,1.0623950120628745,,,6.474926954937749,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_58.pt,,
vary_B2_annealed,100,6,2.0,58,VI_best_tau_by_ELBO,8.099281311035156,,0.22510963678359985,5.80974409230295,1.8454486588019265,-1165.5938720703125,0.9,,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_58.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,59,GPArealModel,7.644753456115723,,0.3698816158003543,5.049947521677307,0.8385671129096973,,,13.652875152365088,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_59.pt,,
vary_B2_annealed,100,6,2.0,59,GPmodel,7.9729485511779785,,0.4816819997661803,2.796799594280825,1.1777365573872787,,,5.806319512953477,../data/results/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_59.pt,,
